V1	V2
100691905	GO:0009058,GO:0006631,GO:0006633,GO:0016788,GO:0004320,GO:0016295,GO:0016296,GO:0016297
100691906	
100691908	
100691910	GO:0004164,GO:0016740,GO:0008168,GO:0032259,GO:0017183
100691914	GO:0000166,GO:0004672,GO:0005524,GO:0006468,GO:0016055,GO:1990787,GO:0048511,GO:0047322,GO:0050405
100691916	GO:0005515
100691923	GO:0005515,GO:0016020,GO:0005516
100691928	GO:0016887,GO:0016787,GO:0005524,GO:0000166,GO:0006914,GO:0007049,GO:0008289,GO:0043009,GO:0007626,GO:0010506,GO:0032434,GO:2000058
100691929	GO:0006914,GO:0036335,GO:0060576,GO:0061909
100691931	
100691932	GO:0005515
100691933	,GO:0016020,GO:0016021
100691935	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0006468
100691936	GO:0005576
100691937	GO:0005852,GO:0003743,GO:0005737,GO:0005634,GO:0001732,GO:0002183,GO:0006412,GO:0006413,GO:0016282,GO:0033290,GO:0071540
100691938	GO:0051260,GO:0005515,
100691939	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0000981,GO:0000122,GO:0033333
100691940	GO:0005737,GO:0030030,GO:0001736,GO:0007163,GO:0036372,GO:0060271,GO:0005929
100691942	
100691943	GO:0060041
100691944	GO:0003723,GO:0003676,GO:0043484
100691945	GO:0006355,GO:0005634,GO:0003677,GO:0003700
100691947	GO:0008092,GO:0003779,GO:0005856,GO:0016020,GO:0005886,GO:0005737
100691948	GO:0005515
100691950	GO:0016020,GO:0016021,GO:0004930,GO:0007165,GO:0007186
100691952	GO:0005576,GO:0046872,GO:0008270,GO:0005515,GO:0090729,GO:0035821
100691954	GO:0090305,GO:0004521
100691956	GO:0034551,GO:0005739,GO:0005515
100691957	GO:0005929,GO:0042995,GO:0001736,GO:0009880,GO:0032502,
100691958	GO:0016020,GO:0016021,GO:0016787,GO:0004721,GO:0004725,GO:0016791,GO:0006470,GO:0016311,GO:0035335,GO:0005515
100691959	GO:0005882,
100691961	
100691963	GO:0005762,GO:0005739,GO:0003735,GO:0005840,GO:0032543
100691967	GO:0060271,GO:0005515,GO:0005929,GO:0042995
100691973	GO:0004252,GO:0006508,GO:0016787,GO:0008233,GO:0008236,GO:0005615
100691974	GO:0006511,GO:0016579,GO:0004843,GO:0018215
100691976	GO:0070915,GO:0007186,GO:0004930,GO:0016021,GO:0051216,GO:0060215,GO:0001525,GO:0001946,GO:0060217
100691977	GO:0005254,GO:1902476
100691978	GO:0019773,GO:0005839,GO:0051603,GO:0006511
100691979	GO:0005737,GO:0003755,GO:0016853,GO:0000413,GO:0034587,GO:0031047,GO:0051321,GO:0005515,GO:0007283
100691981	GO:0008373,GO:0006486
100691982	GO:0005634,GO:0005737,
100691983	GO:0003723,GO:0003676
100691984	GO:0016020,GO:0016021,GO:0005886,GO:0046983,GO:0061588
100691985	GO:0005634,GO:0043565,GO:0003700,GO:0006355,GO:0008270
100691986	GO:0016020,GO:0016021,GO:0005886,GO:0006811,GO:0055085,GO:0005515
100691987	GO:0005003,GO:0004713,GO:0007169,GO:0005515,GO:0006468,GO:0005524,GO:0004672,GO:0005887,GO:0016021,GO:0000166,GO:0016301,GO:0016740,GO:0016310,GO:0016020,GO:0005886,GO:0018108,GO:0004714,GO:0048013
100691988	GO:0046983,GO:0001756,GO:0007219,GO:0007420
100691989	GO:0005737,GO:0005634,GO:0051276,
100691990	GO:0050819,GO:0004859,GO:0005544,GO:0005509,GO:0016020,GO:0005886,GO:0005634,GO:0005737,GO:0016323,GO:0043086,GO:0005929,GO:0042995,GO:0016328,GO:0019834,GO:0031101
100691993	GO:0005509
100691995	GO:0006429,GO:0004823,GO:0002161,GO:0006418,GO:0004812,GO:0000166,GO:0005524,GO:0006412,GO:0016874,GO:0106074
100691996	GO:0005634
100691998	GO:0016020,GO:0016021,GO:0022857,GO:0055085
100691999	GO:0005634
100692001	
100692002	GO:0007186,GO:0004930,GO:0016021
100692006	GO:0006355,GO:0005634,GO:0003677,GO:0003700,GO:0001525,GO:0001568,GO:0001570,GO:0001947,GO:0003313,GO:0007507,GO:0035050,GO:0035162,GO:0035844,GO:0045892,GO:0060038,GO:0060043
100692008	
100692011	GO:0006355,GO:0003677,GO:0005634,GO:0003700,GO:0043565,GO:0001755,GO:0006366,GO:0007422,GO:0010629,GO:0014032,GO:0030318,GO:0045892,GO:0048484,GO:0048485,GO:0048937,GO:0050931,GO:0050935,GO:0051216,GO:0060351,GO:0097066
100692012	
100692013	GO:0000981,GO:0003677,GO:0006355
100692014	GO:0003723,GO:0009982,GO:0001522,GO:0009451
100692015	GO:0004703,GO:0004674,GO:0007165,GO:0006468,GO:0005524,GO:0004672,GO:0000166,GO:0016301,GO:0016740,GO:0016310
100692016	,GO:0003677,GO:0005634
100692019	GO:0009953,GO:0004930,GO:0090090,GO:0004950,GO:0016493,GO:0006935,GO:0006954,GO:0006955,GO:0007186,GO:0016021
100692020	GO:0003677
100692024	GO:0016740,GO:0016020,GO:0016021,GO:0006629,GO:0102336,GO:0102337,GO:0102338,GO:0102756,GO:0006631,GO:0006633
100692026	,GO:0016020,GO:0016021,GO:0007492,GO:0031016
100692029	GO:0016020,GO:0016021,GO:0016757,GO:0005794,GO:0000139,GO:0006486
100692034	GO:0030515,GO:0042254,GO:0001522
100692035	GO:0007165,GO:0005576,GO:0005125,GO:0005615,GO:0006954
100692036	GO:0000166,GO:0016020,GO:0016021,GO:0005525
100692039	GO:0004860,GO:0019901,GO:0001933,GO:0006469
100692040	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740,GO:0006468,GO:0016310,GO:0035556,GO:0005737,GO:0004697,GO:0004698,GO:0003094,GO:0072015
100692041	GO:0009055,GO:0020037
100692042	GO:0016020,GO:0016021,GO:0005886,GO:0030054,GO:0005923,GO:0005198
100692043	GO:0006887,
100692045	GO:0003723,GO:0003676,GO:0005634,GO:0006397
100692046	GO:0031251,GO:0000289,GO:0004535,GO:0006397,GO:0003676,GO:0005515,GO:0046872,GO:0016787,GO:0005634,GO:0005737,GO:0090305,GO:0090503,GO:0004518,GO:0004527,GO:0000932,GO:0000288,GO:0010606
100692049	GO:0050994,GO:0005576,GO:0005102,GO:0006954,GO:0030154
100692051	GO:0001889,GO:0051216,GO:0006629,GO:0008236,GO:0004252,GO:0006508,GO:0016787,GO:0008233
100692052	GO:0048010,GO:0005021,GO:0004713,GO:0007169,GO:0004714,GO:0006468,GO:0005524,GO:0004672,GO:0016021,GO:0019838,GO:0016020,GO:0005886,GO:0030054,GO:0005783,GO:0018108,GO:0005768,GO:0001525,GO:0001568,GO:0038084,GO:0005769
100692056	GO:0006355,GO:0005634,GO:0003677,GO:0007275,GO:0006357,GO:0000981,GO:0048663,GO:0060385
100692057	GO:0016020,GO:0016021,GO:0006508,GO:0008237,GO:0004222,GO:0002020
100692058	GO:0046855,GO:0046854
100692062	GO:0006511,GO:0016579,GO:0004843,GO:0005515,GO:0018215
100692063	GO:0005515
100692064	GO:0005509
100692069	GO:0003735,GO:0005840,GO:0006414,GO:0030218,
100692071	GO:0016758,GO:0006488,GO:0004577
100692072	GO:0005515
100692074	GO:0016740,GO:0102522
100692075	GO:0055085,GO:0022857,GO:0016020
100692076	GO:0003987,GO:0050218,GO:0019427,GO:0016208,
100692077	GO:0005737,GO:0003779,GO:0005856,GO:0030036
100692078	GO:0005515
100692082	GO:0005576,GO:0016787,GO:0008242,GO:0034722,GO:0006508,GO:0005615
100692083	GO:0006957,GO:0007219,GO:0004252,GO:0005615,GO:0006508
100692084	
100692085	GO:0006936,GO:0005515,GO:0016020,GO:0016021
100692087	GO:0016020,GO:0016021,GO:0006811,GO:0034220,GO:0098655,GO:0005261,GO:0015672
100692088	GO:0035556,GO:0005515,GO:0030054,
100692090	GO:0016538
100692091	GO:0047429,GO:0008171,GO:0008168,GO:0016740,GO:0032259
100692092	GO:0042981,GO:0005515
100692093	GO:0003689,GO:0000166,GO:0005524,GO:0005634,GO:0003677,GO:0016887,GO:0006260,GO:0006281,GO:0005663
100692095	GO:0017101,GO:0005634,GO:0005737,GO:0006915,GO:0007275,GO:0005829,GO:0030154
100692096	GO:0004674,GO:0000287,GO:0035556,GO:0006468,GO:0005524,GO:0004672,GO:0000166,GO:0016301,GO:0016740,GO:0016310,GO:0106310,GO:0106311
100692097	GO:0070461,GO:0005634
100692099	GO:0006886,GO:0005515
100692100	GO:0016020,GO:0016021,
100692101	GO:0005777,GO:0010468,GO:0003676,GO:0003723,GO:0030154,GO:0051321,GO:0048477
100692103	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0000981
100692105	GO:0007264,GO:0005085,GO:0050790
100692106	GO:0006546,GO:0006544,GO:0004375,GO:0016829,GO:0006520,GO:0003824,GO:0055114,GO:0016491,GO:0005739
100692107	GO:0004476,GO:0009298,GO:0005975,GO:0008270
100692108	GO:0003824,GO:0005975,GO:0016857,GO:0046872,GO:0016853,GO:0006098,GO:0004750,GO:0060271
100692110	
100692111	GO:0016020,GO:0016021,GO:0055085,GO:0015293,GO:0008643
100692112	GO:0019789,GO:0008270,GO:0016740,GO:0046872,GO:0005634,GO:0016607,GO:0016925
100692114	GO:0005829,GO:0032456,GO:0042147,GO:1990745
100692116	GO:0003912,GO:0034061,GO:0003887,GO:0016779,GO:0003677,GO:0016740,GO:0046872,GO:0005634,GO:0006281,GO:0071897,GO:0006259
100692117	GO:0016020,GO:0016021,GO:0016787,GO:0015031,GO:0005783,GO:0005789,GO:0016788
100692119	GO:0016616,GO:0055114,GO:0005739,GO:0051287,GO:0006099,GO:0000287,GO:0004449
100692120	GO:0005576,GO:0005179,GO:0007165,GO:0003309,GO:0005975,GO:0006006,GO:0009749,GO:0031667,GO:2000228,GO:2000252
100692121	GO:0051260,GO:0005515
100692123	GO:0008360,GO:0030036,GO:0035907,GO:0035912
100692124	GO:0003824,GO:0030170,GO:0008483,GO:0035162
100692125	GO:0016020,GO:0016021,GO:0055085,GO:0015267,GO:0005372
100692126	GO:0016021
100692128	GO:1904888,GO:0016567,GO:0016579,GO:0003677,GO:0008270,GO:0046872,GO:0005634,GO:0008233,GO:0006508,GO:0005737,GO:0008234,GO:0004843,GO:0018215
100692130	
100692133	GO:0016020,GO:0016021,GO:0005886
100692135	GO:0016020,GO:0016021,
100692139	GO:0004325,GO:0006783
100692140	GO:0005515
100692141	GO:0005737,
100692145	GO:0007186,GO:0004930,GO:0016021
100692146	GO:0000166,GO:0004672,GO:0005524,GO:0006468
100692147	GO:0005515
100692148	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0000981
100692150	
100692151	GO:0016020,GO:0016021
100692152	GO:0006468,GO:0005524,GO:0004672
100692153	GO:0016020,GO:0016021,GO:0005886,GO:0004930,GO:0007165,GO:0007186,GO:0005000
100692154	GO:0016020,GO:0016021,GO:0005886
100692158	GO:0016020,GO:0016021,GO:0007165,GO:0005737,GO:0050728,GO:0009986,GO:0005515
100692159	
100692160	GO:0045947,GO:0008190
100692161	
100692162	GO:0005515,GO:0098609
100692163	GO:0000166,GO:0005524,GO:0005737,GO:0016874,GO:0004812,GO:0006418,GO:0004827,GO:0006433
100692164	GO:0008299,GO:0016740
100692165	GO:0046872,GO:0008270,GO:0003677,GO:0005515,GO:0016020,GO:0016021
100692166	
100692167	,GO:0016020,GO:0016021
100692168	GO:0016829,GO:0009617,GO:0090594
100692169	GO:0016020,GO:0016021
100692170	GO:0016787
100692171	GO:0070860,GO:0006360,GO:0001188,GO:0001164,GO:0046872,GO:0003677,GO:0005634,GO:0005730
100692172	GO:0006885,GO:0006814,GO:0015385,GO:0015299,GO:0006812,GO:0055085,GO:0016021
100692174	GO:0030001,GO:0046872
100692175	
100692177	GO:0005515
100692178	GO:0016020,GO:0016021,GO:0005886,GO:0004930,GO:0007165,GO:0007186,GO:0038036,GO:0003376
100692180	GO:0009267,GO:0005615,GO:0032099,GO:0008343,GO:0000186,GO:0005184,GO:0007186
100692183	GO:0001503,GO:1904888,GO:0014032,GO:0045724,GO:0061036,GO:1903012,,GO:0016020,GO:0016021,GO:0051216
100692185	GO:0080009,GO:0005634,GO:0006397,GO:0008380,GO:0000381,GO:0042981
100692186	GO:0006956,GO:0004866,GO:0005576,GO:0005515,GO:0005615
100692187	
100692189	GO:0015464,GO:0005892,GO:0022848,GO:0045211,GO:0034220,GO:0004888,GO:0005230,GO:0006811,GO:0005216,GO:0016021,GO:0016020,GO:0005886,GO:0030054,GO:0045202,GO:0060079,GO:0060078
100692190	GO:0006397,GO:0003676,GO:0003723,GO:0005634,GO:0008380
100692191	GO:0016020,GO:0016021,GO:0015031
100692192	GO:0004674,GO:0035556,GO:0006468,GO:0005524,GO:0004672,GO:0000166,GO:0016020,GO:0004697,GO:0004698
100692193	GO:0097352,GO:0097111,GO:0000149,GO:0005484,GO:0006888,GO:0006886,GO:0016192,GO:0016020
100692194	GO:0017157,GO:0008021,GO:0005525
100692195	GO:0003677,GO:0005634,GO:0046982,GO:0000786,GO:0005694
100692196	GO:0008270,GO:0003676
100692197	GO:0051082,GO:0006457
100692199	GO:0005509
100692200	GO:0006418,GO:0004812,GO:0000166,GO:0006423,GO:0004817,GO:0005524,GO:0046872,GO:0006412,GO:0016874
100692202	
100692203	GO:0008568,GO:0000166,GO:0005524,GO:0016887,GO:0005737,GO:0005856,GO:0051301,GO:0016853,GO:0008017,GO:0005874,GO:0007049,GO:0051013,GO:0000922,GO:0005813,GO:0005815,GO:0005819
100692204	GO:0005525,GO:0003924
100692206	GO:0004757,GO:0016491,GO:0055114,GO:0006729
100692207	GO:0016740,GO:0005739,GO:0003824,GO:0030170,GO:0009058,GO:0016746,GO:0005759,GO:0003870,GO:0006782,GO:0006783,GO:0033014,GO:0006778,GO:0030223
100692208	GO:0042043,GO:0016020,GO:0016021,GO:0005886,GO:0030054,GO:0045202,GO:0007155
100692209	GO:0043565,GO:0003700,GO:0006355,GO:0008270,GO:0046872,GO:0003677,GO:0005634
100692210	GO:0016740,GO:0046872,GO:0016020,GO:0016021,GO:0004842,GO:0016567
100692211	GO:0006000,GO:0006003,GO:0003873,GO:0003824,GO:0005524,GO:0016301,GO:0016310,GO:0016787,GO:0008152,GO:0046835,GO:0016311,GO:0004331
100692212	GO:1990817
100692214	GO:0004984,GO:0007186,GO:0004930,GO:0016021
100692215	GO:0015016,GO:0008146,GO:0016787
100692217	GO:0046872,GO:0051015,GO:0051017,GO:0030835
100692219	GO:0030127,GO:0006888,GO:0006886,GO:0008270
100692220	GO:0005515,GO:0005768,GO:0005770
100692223	GO:0016020,GO:0016021,GO:0010951,GO:0004867
100692226	GO:0016020,GO:0016021,GO:0004725,GO:0016791,GO:0006470,GO:0016311,GO:0035335
100692227	GO:0016020,GO:0016021,GO:0008270
100692228	
100692232	GO:0055085,GO:0022857,GO:0016020,GO:0016021
100692235	GO:0071526,GO:0017154,GO:0007165,GO:0005515,GO:0016020,GO:0016021,GO:0005886
100692236	
100692237	GO:0016020,GO:0005737,GO:0005925,GO:0007015,GO:0005515,GO:0072554
100692238	GO:0042613,GO:0006955,GO:0019882,GO:0016020,GO:0016021
100692241	GO:0004252,GO:0006508,GO:0016787,GO:0008233,GO:0008236,GO:0005615
100692242	
100692244	GO:0007165,GO:0042981
100692245	GO:0005085,GO:0050790
100692247	GO:0007165,GO:1903671
100692248	GO:0016020,GO:0016021,GO:0005737,GO:0016491,GO:0055114,GO:0005886,GO:0005244,GO:0006811,GO:0006813,GO:0034220,GO:0034765,GO:0071805,GO:0055085,GO:0005249
100692250	
100692258	GO:0006826,GO:0008199,GO:0006879
100692260	
100692262	GO:0008556,GO:0006813,GO:0000166,GO:0005524,GO:0016021,GO:0046872,GO:0016020,GO:0006811,GO:0071805
100692263	GO:0048839,GO:0007605,GO:0000981,GO:0003677,GO:0003700,GO:0006355
100692265	GO:0047522,GO:0032440,GO:0005737,GO:0055114,GO:0016491,GO:0006629,GO:0006631,GO:0036132,GO:0006693
100692269	GO:0046872,GO:0003810,GO:0018149,GO:0018215
100692270	GO:0005576,GO:0007275,GO:0016055,GO:0030154,GO:0001654,GO:0030177,GO:0030513,GO:0060059,GO:0061386,GO:0005515
100692271	GO:0005515
100692272	
100692276	GO:0055114,GO:0016491
100692277	
100692278	
100692279	
100692281	GO:0016787,GO:0008233,GO:0006508,GO:0006511,GO:0016579,GO:0008234,GO:0004843,GO:0018215
100692282	GO:0016740,GO:0016020,GO:0016021,GO:0016746,GO:0016409,GO:0019706,GO:0018215
100692284	GO:0005179,GO:0007165,GO:0005576
100692285	GO:0016020,GO:0016021,GO:0035195
100692286	GO:0005525,GO:0000166
100692288	GO:0046983,GO:0007420,GO:0021514
100692289	
100692292	GO:0000166,GO:0005524,GO:0003774,GO:0003777,GO:0008017,GO:0007018,GO:0005874
100692296	GO:0007155,GO:0005886,GO:0007156,GO:0005509,GO:0016020,GO:0016021,GO:0098609
100692297	GO:0005515,GO:0008270
100692302	
100692304	
100692305	GO:0031110
100692306	GO:0016020,GO:0016021
100692307	GO:0016020,GO:0016021,GO:0055085,GO:0005347,
100692308	
100692310	GO:0005515,GO:0016020,GO:0016021
100692313	GO:0005576,GO:0046872,GO:0008270,GO:0005515,GO:0090729,GO:0035821
100692316	GO:0005525,GO:0000166
100692318	GO:0050994,GO:0006954,GO:0005102
100692320	GO:0045893,GO:0045892,GO:0003677,GO:0005667,GO:0009416,GO:0009648,GO:0000976,GO:0032991,GO:1901342,GO:0007623,GO:0046983,GO:0005737,GO:0005634,GO:0003700,GO:0006355
100692323	GO:0019955,GO:0004713,GO:0007169,GO:0004714,GO:0006468,GO:0005524,GO:0004672,GO:0038093,GO:0038109,GO:0000166,GO:0046872,GO:0016020,GO:0016021,GO:0005886,GO:0018108
100692324	GO:0004984,GO:0007186,GO:0004930,GO:0016021
100692326	GO:0005634,GO:0006368,GO:0008023
100692327	GO:0000062
100692328	GO:0005515
100692331	GO:0007165,GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0005737
100692332	GO:0004715,GO:0004713,GO:0035556,GO:0005856,GO:0006468,GO:0005524,GO:0004672,GO:0016020,GO:0000166,GO:0016301,GO:0016740,GO:0016310,GO:0018108
100692333	,GO:0008045
100692334	GO:0031647,GO:0030178,GO:0007275,GO:0005576
100692335	GO:0005634,GO:0042254,GO:0005730,GO:0007507,
100692337	GO:0005515,GO:0007596,GO:0016021
100692339	
100692341	GO:0030867,GO:0023041,GO:0016020,GO:0016021,GO:0005783,GO:0005789,GO:0031965
100692342	
100692347	
100692348	GO:0008324,GO:0006812,GO:0016020,GO:0016021,GO:0098655
100692349	GO:0016740,GO:0016020,GO:0016021,GO:0005975,GO:0016757,GO:0006486,GO:0005794,GO:0032580
100692350	GO:0005737,GO:0003779,GO:0005856,GO:0005543,GO:0007010,GO:0005200,GO:0051693,GO:0008091,GO:0005515
100692351	GO:0004089,GO:0008270
100692353	GO:0016020,GO:0016021,GO:0016787,GO:0004721,GO:0004725,GO:0016791,GO:0006470,GO:0016311,GO:0035335,GO:0005515
100692355	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740,GO:0006468,GO:0016310,GO:0035556,GO:0005737,GO:0004697,GO:0004698,GO:0001772
100692357	
100692359	GO:0005882,GO:0005198
100692360	GO:0000166,GO:0005524,GO:0016874,GO:0004812,GO:0006418,GO:0004828,GO:0006434
100692361	GO:0005856
100692362	,GO:0005694
100692363	
100692364	GO:0060072,GO:0016020,GO:0016021,GO:0006811,GO:0006813,GO:0055085,GO:0005216,GO:0005267,GO:0071805,GO:0010996
100692365	GO:0051287,GO:0016616,GO:0055114,GO:0003979
100692367	GO:0005509
100692368	GO:0005515
100692369	GO:0016773,GO:0005975
100692370	GO:0005515
100692375	GO:0005319,GO:0005783,GO:0005548,GO:0006869,GO:0015914,GO:0001579,GO:0002040,GO:0006629,GO:0007586,GO:0015909,GO:0042158
100692376	GO:0000166,GO:0016020,GO:0016787,GO:0007165,GO:0003924,GO:0005525,GO:0032486
100692377	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0000981
100692378	GO:0030097,
100692379	GO:0060027,GO:0004707,GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0016301,GO:0016740,GO:0016310,GO:0000165,GO:0048511
100692380	GO:0000166,GO:0005524,GO:0003774,GO:0003777,GO:0008017,GO:0007018,GO:0005515
100692381	GO:0050853,GO:0002467,GO:0005515
100692382	GO:0016020,GO:0016021,GO:0042572,GO:0047173,
100692385	GO:0007179,GO:0005667,GO:0005515,GO:0003700,GO:0006355
100692387	,GO:0016020,GO:0016021
100692389	GO:0046872,GO:0016787,GO:0008233,GO:0006508,GO:0008237,GO:0031018,GO:1990798,GO:0003323
100692393	GO:0015693,GO:0016020,GO:0016021,GO:0015095,GO:1903830
100692395	GO:0050767,GO:0007411,GO:0062023,GO:0007155,GO:0005515
100692397	GO:0015267,GO:0055085,GO:0016020
100692398	GO:0120241
100692399	GO:0016021
100692400	GO:0046983,GO:0003677,GO:0006355
100692401	
100692403	GO:0016020,GO:0016021,GO:0005783,GO:0005789,
100692404	GO:0045121,GO:0035556,GO:0005886,GO:0050868,GO:0050853,GO:0050852
100692407	GO:0016020,GO:0016021,GO:0005515
100692410	GO:0005509,GO:0043010,GO:0007638,GO:0048884
100692411	GO:0070403,GO:0016740
100692412	GO:0005576,GO:0046872,GO:0008270,GO:0005737,GO:0005856,GO:0005874,GO:0005515,GO:0090729,GO:0035821
100692414	GO:0016853,GO:0048029,GO:0005996
100692415	GO:0009168,GO:0032264,GO:0003876,GO:0019239,GO:0046872,GO:0016787
100692416	GO:0038066,GO:0004707,GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0016301,GO:0016740,GO:0016310,GO:0000165
100692417	GO:0016020,GO:0016021,GO:0002040,GO:0014045,GO:0048916,GO:0048922,GO:0005515
100692418	GO:0003995,GO:0050660,GO:0016627,GO:0055114,GO:0016491
100692420	GO:0060052,GO:0007100,GO:2000574,GO:0007399
100692421	GO:0019835,GO:0005509
100692422	GO:0000166,GO:0004672,GO:0005524,GO:0006468,GO:0016020,GO:0016021,GO:0005886,GO:0004713,GO:0018108,GO:0004714,GO:0007169,GO:0030282,GO:0005515
100692423	GO:0016020,GO:0016021,GO:0021628,GO:0071699,GO:0005515
100692424	GO:0016020,GO:0005886,GO:0005737,GO:0003779,GO:0005856,GO:0008092
100692425	GO:0046872
100692426	GO:0005975,GO:0016757,GO:0016740,GO:0016020,GO:0016021,GO:0006486,GO:0005794,GO:0032580
100692427	GO:0006629,GO:0008081,GO:0005737
100692428	
100692430	GO:0003810,GO:0018149,GO:0046872,GO:0018215
100692431	GO:0016787
100692435	GO:0016020,GO:0016021,GO:0005764,GO:0005765
100692436	GO:0004386,GO:0003676,GO:0008270,GO:0005524,GO:0000166,GO:0016787,GO:0000398,GO:0003724
100692437	GO:0046872,GO:0017015
100692438	GO:0008270,GO:0006508,GO:0004181,GO:0005829
100692439	GO:0046855,GO:0046854,GO:0046872
100692441	GO:0003676,GO:0005515,GO:0003723,GO:0006417,GO:0005737,GO:0035198,GO:0031047,GO:0016442,GO:0035278,GO:0000932,GO:0072091
100692446	
100692447	GO:0005515
100692449	
100692450	GO:0008080
100692452	
100692453	GO:0006355,GO:0003677,GO:0005634,GO:0003700,GO:0005667,GO:0001946,GO:0002040,GO:0008045,GO:0045892,GO:0045944
100692454	GO:0016567,GO:0005634,GO:0005515
100692455	GO:0031982,GO:0016020,GO:0003924,GO:0005525,GO:0016192,GO:0005802,GO:0005794,GO:0060036
100692459	GO:0016020,GO:0016021,GO:0005886,GO:0006811,GO:0030054,GO:0004888,GO:0045202,GO:0045211,GO:0005216,GO:0005230,GO:0034220,GO:0060079,GO:0022848,GO:0060078,GO:0015464,GO:0007271,GO:0005892
100692460	GO:0005515,GO:0060027,GO:0001947,GO:0007368,GO:0070121,GO:0060026,GO:0060271,GO:0061371,GO:0032402,GO:0007369,GO:0035845,GO:0046907,GO:0051877,GO:0090245,GO:0008593,GO:0046154,GO:0061469
100692461	GO:0016020,GO:0016021,GO:0004930,GO:0007165,GO:0007186
100692463	GO:0016020,GO:0016021,GO:0005886,GO:0030054,GO:0005923,GO:0005198,GO:0007368,GO:0061028,GO:0061371,GO:0070121,GO:0043296
100692466	GO:0000166,GO:0004672,GO:0004674,GO:0005524,GO:0016301,GO:0016740,GO:0046872,GO:0006468,GO:0016310,GO:0042254,GO:0106310,GO:0106311
100692467	GO:0016020,GO:0005886,GO:0007155,GO:0031225,GO:0030509,GO:0046658
100692470	GO:0051301,
100692472	GO:0005515,
100692474	GO:0046872,GO:0008270,GO:0004089,GO:0007626,GO:0021549,GO:0036269,GO:0043009
100692475	GO:0016020,GO:0016021,GO:0005886,GO:0004930,GO:0007165,GO:0007186,GO:0004997
100692479	GO:0016020,GO:0016021,GO:0004930,GO:0007186,GO:0007166,GO:0004888
100692480	GO:0005515
100692481	GO:0008535,GO:0007507,GO:0005739
100692484	GO:0004984,GO:0007186,GO:0004930,GO:0016021
100692485	GO:0005515
100692489	GO:0006071,GO:0004371,GO:0005524,GO:0000166,GO:0016301,GO:0016740,GO:0016310,GO:0034012
100692494	
100692495	GO:0005634,GO:0051301,GO:0006357,GO:0051726,GO:0005667,GO:0007049,GO:0051302
100692497	GO:0007507,GO:0055077,GO:0005886,GO:0055003,GO:0005922,GO:0007154
100692498	GO:0004647,GO:0016311,GO:0006564
100692499	
100692502	GO:0046872,GO:0016740
100692505	,GO:0016020,GO:0016021
100692510	GO:0004252,GO:0006508,GO:0016787,GO:0008233,GO:0008236,GO:0005615
100692511	
100692513	GO:0004896,GO:0005515,GO:0016020,GO:0016021,GO:0019221
100692516	GO:0005515
